;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
1729;NA;NA;NA;NA;NA;NA;NA;NA;NA;18830586;20418943;21826394;22192637;23586458;24305681;26048954;26481048;NA
1730;NA;NA;NA;NA;NA;NA;NA;NA;NA;19805822;20525083;21255124;22154406;23232145;24908213;25903375;26873275;NA
1731;NA;NA;NA;NA;NA;NA;NA;NA;NA;18723853;20535125;21276593;21947553;23593982;23408565;24610229;27341204;NA
1732;NA;NA;NA;NA;NA;NA;NA;NA;NA;19570641;20553738;21081115;22504766;23328438;24412799;25127926;27329686;NA
1733;NA;NA;NA;NA;NA;NA;NA;NA;NA;19770689;20477978;21279623;22006639;25107617;24585739;26517757;26772629;NA
1734;NA;NA;NA;NA;NA;NA;NA;NA;NA;19067772;19773355;22258040;22640391;23651708;24715468;25522721;27217115;NA
1735;NA;NA;NA;NA;NA;NA;NA;NA;NA;18578596;20005961;21376596;22227887;23349792;24403156;24795437;27595134;NA
1736;NA;NA;NA;NA;NA;NA;NA;NA;NA;18931879;20162606;20681013;22508366;22504841;25328838;26195296;27753155;NA
1737;NA;NA;NA;NA;NA;NA;NA;NA;NA;19118321;20657323;21624474;22040905;23840805;24760076;25609611;26745832;NA
1738;NA;NA;NA;NA;NA;NA;NA;NA;NA;19300986;20648682;21078707;21787869;24324174;24462962;25541862;26792586;NA
1739;NA;NA;NA;NA;NA;NA;NA;NA;NA;19576235;19913101;21397701;22641837;24089498;24186078;24973896;27354190;NA
1740;NA;NA;NA;NA;NA;NA;NA;NA;NA;19570634;20304035;21653908;21930160;24285897;24632092;25810532;27592471;NA
1741;NA;NA;NA;NA;NA;NA;NA;NA;NA;19433099;20023652;21511040;22484516;23369927;24356515;25671502;27112067;NA
1742;NA;NA;NA;NA;NA;NA;NA;NA;NA;19355844;19642890;21673605;22595902;23352740;24582920;26275050;26708107;NA
1743;NA;NA;NA;NA;NA;NA;NA;NA;NA;18839093;20233954;21241745;21976392;23403183;24424781;26390850;26880543;NA
1744;NA;NA;NA;NA;NA;NA;NA;NA;NA;19369561;20588202;21048702;21771661;23099047;25077425;26405906;26899783;NA
1745;NA;NA;NA;NA;NA;NA;NA;NA;NA;18718830;20603138;21228306;21889991;23410736;24198326;25976923;27108392;NA
1746;NA;NA;NA;NA;NA;NA;NA;NA;NA;19357304;19945172;21375598;22245637;24327327;25132020;24451660;27769891;NA
1747;NA;NA;NA;NA;NA;NA;NA;NA;NA;19805050;20117893;21827965;22257745;23911256;24936686;26169325;26484435;NA
1748;NA;NA;NA;NA;NA;NA;NA;NA;NA;19560544;20144682;21056677;22530053;23746615;22660917;25795039;27539808;NA
1749;NA;NA;NA;NA;NA;NA;NA;NA;NA;19381707;20362682;21884323;22666409;23485852;25026154;25100217;26471712;NA
1750;NA;NA;NA;NA;NA;NA;NA;NA;NA;19218865;20508542;22043053;23144849;23617618;24571553;26026283;26400858;NA
1751;NA;NA;NA;NA;NA;NA;NA;NA;NA;19387076;20084519;21640981;21391281;22451481;25026157;24519260;27039696;NA
1752;NA;NA;NA;NA;NA;NA;NA;NA;NA;19164526;20382234;22006321;22929298;24077560;24676149;25731128;27114897;NA
1753;NA;NA;NA;NA;NA;NA;NA;NA;NA;19056305;20398774;20923708;22227352;23340426;23010749;24518756;27353260;NA
1754;NA;NA;NA;NA;NA;NA;NA;NA;NA;19732807;20363236;21175552;22245354;23385293;25218661;25075776;26952195;NA
1755;NA;NA;NA;NA;NA;NA;NA;NA;NA;19545578;20418072;21795540;22582967;22505661;24453343;25458072;27233825;NA
1756;NA;NA;NA;NA;NA;NA;NA;NA;NA;19349239;20079852;21205361;23251496;23741040;25767837;25790026;27523448;NA
1757;NA;NA;NA;NA;NA;NA;NA;NA;NA;18266215;19400672;21359184;22360625;23207575;25031872;24833636;27225773;NA
1758;NA;NA;NA;NA;NA;NA;NA;NA;NA;18848631;20488886;21349690;22500925;22102362;24382804;25246512;27632555;NA
1759;NA;NA;NA;NA;NA;NA;NA;NA;NA;19005004;20362062;20932921;22408041;24071915;24194578;25280971;26548825;NA
1760;NA;NA;NA;NA;NA;NA;NA;NA;NA;19111622;19546154;22255441;21591026;23805332;24553928;25370126;26658928;NA
1761;NA;NA;NA;NA;NA;NA;NA;NA;NA;19349237;20576954;21067898;22003983;24121296;24262801;26258487;25678093;NA
1762;NA;NA;NA;NA;NA;NA;NA;NA;NA;19682492;20178036;21414905;22245974;22938844;25241087;25697860;26917214;NA
1763;NA;NA;NA;NA;NA;NA;NA;NA;NA;19506558;19874900;21412428;22560503;22483548;23599165;25942019;26079668;NA
1764;NA;NA;NA;NA;NA;NA;NA;NA;NA;19416820;20203384;20360351;22682732;23756038;24502937;25673760;26497266;NA
1765;NA;NA;NA;NA;NA;NA;NA;NA;NA;19457372;21084610;20857233;23136412;23369802;25527151;25664566;27845779;NA
1766;NA;NA;NA;NA;NA;NA;NA;NA;NA;19657025;20643187;21126157;22929607;23999175;24468407;26142811;27171199;NA
1767;NA;NA;NA;NA;NA;NA;NA;NA;NA;19295153;19770056;21697443;21906688;23892109;25060095;25939781;27252037;NA
1768;NA;NA;NA;NA;NA;NA;NA;NA;NA;19199412;20117046;21991572;21674691;23603707;25288729;26092778;27521302;NA
1769;NA;NA;NA;NA;NA;NA;NA;NA;NA;19243839;19603410;21471359;22445784;23407275;23880958;26036837;27406084;NA
1770;NA;NA;NA;NA;NA;NA;NA;NA;NA;20128855;20102786;21393411;21998031;22340136;23645718;25969533;27133673;NA
1771;NA;NA;NA;NA;NA;NA;NA;NA;NA;19097092;18495298;21656213;22155031;23403596;24184576;25989209;26058607;NA
1772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20432285;21271462;22659107;23159106;24221533;24451919;26792441;NA
1773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19642882;20884359;22104172;22974555;24525170;25934583;26666897;NA
1774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20336360;22102883;22521874;22340281;25166022;26807336;26796875;NA
1775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20967197;21607638;22047967;23201229;25151338;25586959;26777479;NA
1776;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19406906;21232578;22374480;22617427;23160811;26220390;27474908;NA
1777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20659452;21220074;22365465;22505290;25186759;25906345;27052578;NA
1778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20600914;21398015;22723670;23200160;24366575;25226843;27716474;NA
1779;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20123577;21075207;22021653;23313779;24418893;25952963;27431039;NA
1780;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21045505;21440563;22380580;22585554;24022793;24617815;26765332;NA
1781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20502991;21714000;21839176;23314221;25229205;26187248;26757433;NA
1782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19493626;21051765;22095746;23694681;23796945;25936584;28080969;NA
1783;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19552900;20412397;20882553;23471694;24518259;26538657;27091670;NA
1784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19853585;21987824;22518367;22634457;25122193;25269116;27123530;NA
1785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20087840;22142759;22867952;23570915;23993283;25955655;27188979;NA
1786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20079447;21248120;22539862;22505353;23849992;25891374;26454816;NA
1787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20158678;21632936;21883628;23670589;24831391;25838519;26319407;NA
1788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20044888;21530557;22610458;23601168;23051899;26415818;26746580;NA
1789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19629052;21178644;22387174;23946406;23887820;26091294;26777875;NA
1790;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19366286;21430149;21518920;23494615;24916602;25303272;26774739;NA
1791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21041652;21437432;22143093;22505340;23526151;25835273;26946337;NA
1792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19751389;21516544;22433609;23283330;25461818;25769901;27189690;NA
1793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19628276;21897354;23071340;23428623;25225374;25485789;26865425;NA
1794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20830290;21481630;23169034;23474191;24511325;25741774;26291330;NA
1795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20164324;20022675;21878057;23461704;24491458;26305927;26960739;NA
1796;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21203474;22318914;23232163;24376705;25372292;26310381;26341029;NA
1797;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20962245;21164174;22634860;24103375;25067812;25974322;26942322;NA
1798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20584176;21658681;22723705;22996310;24560578;25300959;27135550;NA
1799;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19780040;21618334;22945619;23433722;24486830;25865144;27580077;NA
1800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20176043;21205806;23189175;23804111;24995915;25203272;27247946;NA
1801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20660768;21376543;22634216;22693338;25108447;25536500;26930498;NA
1802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19642880;21440574;21761508;24367642;25001038;26549744;27164327;NA
1803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20138900;22110768;23141074;23468832;24599620;25984820;26162617;NA
1804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20401808;21543002;22204876;23221407;25012925;25898329;27130519;NA
1805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20685987;21265600;22264197;23108271;24995850;24297329;27355435;NA
1806;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20600969;21501165;22350062;23364016;25247914;26384233;27272198;NA
1807;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20654634;20584747;22230948;23063451;24907485;25297695;27522332;NA
1808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19760457;22832428;22332720;22508766;24705568;24414278;26520773;NA
1809;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20424829;21468090;22608014;24157390;24183467;26026373;27554388;NA
1810;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20722352;21420421;22260958;23000783;24834973;25468177;27151776;NA
1811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19684248;21736453;22958830;23158761;24695888;26403581;26073190;NA
1812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19199424;21051084;22578508;24229540;24338845;26095426;27614138;NA
1813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20921115;22027175;22311382;23830545;25379411;26147233;27393421;NA
1814;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20083395;21471555;22768085;22451482;24731078;25567763;28269689;NA
1815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20940834;21283580;22848759;22362200;24581734;26423461;27053211;NA
1816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19695335;22254400;21992873;24111113;24473101;25926457;27168123;NA
1817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19366283;21397699;22879964;23376493;23933304;25795339;26395814;NA
1818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20688087;21419229;21839179;23796961;25193002;25961589;27222442;NA
1819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21036014;21549637;22851576;23911778;24650600;25462197;27346546;NA
1820;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20100898;21810648;22531485;23297009;25571093;25842289;26350626;NA
1821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19931400;21934133;21684531;22956669;24174207;24451656;27009679;NA
1822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19302006;22255476;22178008;21936768;24392906;25578794;27516598;NA
1823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20660419;21593662;23065480;23236006;24277326;26333392;25323417;NA
1824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20047503;21282317;23223277;22287214;24393393;25773937;26778607;NA
1825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19958569;20849234;21733287;22419119;25610794;26226079;27424063;NA
1826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19383937;22833208;23136420;23455852;24893064;25819422;26930173;NA
1827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20739561;21586330;22815825;23317795;25054904;25305570;27881776;NA
1828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20801261;21606658;22766854;23544414;25220656;25462701;26966119;NA
1829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19621369;20533560;22064977;23384520;25223606;25817710;27592331;NA
1830;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20382535;21332487;23059145;24029377;24736185;26103120;26595654;NA
1831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20357471;21358599;22001314;23104615;25116416;25605886;26797854;NA
1832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19927244;20576388;21955164;23574583;24741049;24981045;26955513;NA
1833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20643193;20888872;22984504;23557757;25308834;25708174;27130418;NA
1834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20863841;21934411;22414593;23684863;23019246;25461709;26577062;NA
1835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20573889;21620979;22136749;23051938;25440018;26109650;26833223;NA
1836;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20409664;21232614;21438079;23839771;25038440;24493851;26825438;NA
1837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20730634;22073183;21980153;23514929;24990569;25557401;27110448;NA
1838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21095809;21399712;22474105;24135433;25453990;26075614;26975552;NA
1839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19473859;21601831;22623666;23326433;24522972;25820840;27981029;NA
1840;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20668196;21078228;22361167;23811729;24598437;26110112;26522423;NA
1841;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20219248;20732900;22444277;22431268;25065313;26176860;27095057;NA
1842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20936298;21398129;23190911;22883909;24851846;24526187;26527537;NA
1843;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20463658;20176860;22238636;24176651;24736232;24916919;26119472;NA
1844;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21412409;22363462;24138327;24020449;26154563;26973134;NA
1845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21306732;23066939;24070059;24879865;25791396;26892378;NA
1846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21935483;21812622;24257223;25130932;25752936;25249406;NA
1847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21450336;21782957;23247187;24564467;25533973;26690806;NA
1848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22017280;23209643;23946393;25571094;25684362;27029559;NA
1849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21362742;22664168;24157539;24345173;25037924;27697458;NA
1850;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21126587;22015314;23876114;23716712;24955920;26403292;NA
1851;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21471398;23137801;23318352;25277885;25573669;27105903;NA
1852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21601433;22560044;23298817;25065602;26426915;26782858;NA
1853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21299297;22079922;23313417;23180753;26228575;26911914;NA
1854;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21664465;21741093;23347509;24966383;24935778;27170133;NA
1855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21574047;21861675;22532447;24696509;25038225;26608243;NA
1856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22206761;21778107;23578576;23599167;25796007;26408860;NA
1857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20599621;22682907;23778201;24893907;26613411;26519093;NA
1858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20350176;22911806;23628670;24089050;25461705;27170653;NA
1859;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21887329;22812450;23933447;24761597;25735196;26955899;NA
1860;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22216229;22801290;22967731;24475270;26000902;26991776;NA
1861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21749924;21893642;23314780;23015531;26807332;25601237;NA
1862;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22036177;22146752;23298106;24671141;26301829;26683041;NA
1863;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21499781;22872692;23601363;24302701;25874749;27109357;NA
1864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21334445;21674693;23207574;25108246;24743547;26709465;NA
1865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20014387;22436654;23840558;24815091;24872520;28066707;NA
1866;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21546610;21914642;23749314;23202659;25684692;27460558;NA
1867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21555581;21898676;22302842;23988759;25890144;26806862;NA
1868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20331560;23017597;23636982;25012016;26000735;26783833;NA
1869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20709176;22889940;23474077;23483624;25724688;26439265;NA
1870;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21126534;22468945;24080950;24615691;25448851;28031993;NA
1871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21162045;21924368;23006248;24283493;26272239;27893698;NA
1872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20336655;22649551;23389755;24969539;24563529;26784537;NA
1873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21203784;22539820;23644912;24768574;24610116;25904425;NA
1874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21912694;21839175;23220430;24608097;24343334;26644594;NA
1875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21945593;22632731;23761885;24983713;26046412;26826114;NA
1876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21198976;22659479;22438291;24836898;26338337;27445213;NA
1877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21147518;22815503;23523270;23578579;26068119;NA;NA
1878;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20231177;22777617;24033125;24738768;25578799;NA;NA
1879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21078303;21515639;23840281;24642382;25573399;NA;NA
1880;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21463046;21820247;22290781;24431447;26478962;NA;NA
1881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21775739;23366659;23864663;24995958;24217991;NA;NA
1882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21534685;21764527;23806174;24360359;26342210;NA;NA
1883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21760881;23136406;23607410;22936472;26004018;NA;NA
1884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20433243;22417324;22275478;25337918;26220746;NA;NA
1885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21328083;22246026;23611807;25253279;25462913;NA;NA
1886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20336688;22047964;23754408;24777394;26512554;NA;NA
1887;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21443866;22184233;24110960;25067814;26106564;NA;NA
1888;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21859596;22349497;23064081;24619964;25421603;NA;NA
1889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19962789;22328061;23499722;24607394;26103115;NA;NA
1890;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21842407;22658599;22102418;24669790;26307468;NA;NA
1891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21525978;22563478;23316801;25274810;26496261;NA;NA
1892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22081989;23117157;23859642;25537204;25619207;NA;NA
1893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20557486;22389627;23021534;24810870;25160043;NA;NA
1894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21317356;23366980;23794107;25038309;26420783;NA;NA
1895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20884362;21964755;24260310;25157573;25858095;NA;NA
1896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21677022;22473921;23618495;23288620;25568118;NA;NA
1897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20884355;22225729;23977199;24368264;25455339;NA;NA
1898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21368210;22952631;22431380;24972303;26284602;NA;NA
1899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21459835;22330313;23591071;25150658;26342184;NA;NA
1900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21421059;22279559;23967320;24941136;25451388;NA;NA
1901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22194902;21425394;23990890;24882366;26033865;NA;NA
1902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21625532;21518701;23666154;24346259;25447301;NA;NA
1903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22123457;23510545;25122703;25761577;NA;NA
1904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21739525;24564083;24745957;25312771;NA;NA
1905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22992491;23712666;23707803;25646442;NA;NA
1906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22327017;23595877;24407931;26029629;NA;NA
1907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22778408;23476810;24967903;26341950;NA;NA
1908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22615774;24012311;24133224;25788691;NA;NA
1909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22729506;23463585;25387635;26260311;NA;NA
1910;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22731734;23902451;24550063;24787041;NA;NA
1911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22120203;23804092;24070614;25788020;NA;NA
1912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22538072;23376052;24565361;25697049;NA;NA
1913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22108191;23947787;25128878;25995462;NA;NA
1914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22759716;23994177;24249787;26168407;NA;NA
1915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22466408;22807028;24531052;26186232;NA;NA
1916;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22638494;23785144;24382711;25728695;NA;NA
1917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22219289;22815229;24296330;26143208;NA;NA
1918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22829657;24155301;25092308;26484693;NA;NA
1919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22305952;23920052;24210457;26438425;NA;NA
1920;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22186678;23221317;25281799;25516371;NA;NA
1921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21914483;22901957;24043373;25420125;NA;NA
1922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23077042;23369811;24193372;25634977;NA;NA
1923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22288392;22627277;25267658;25823790;NA;NA
1924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22008364;25000837;25365797;25981232;NA;NA
1925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22193335;23238963;25570138;25446813;NA;NA
1926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22569544;22431306;24667454;25673746;NA;NA
1927;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23367341;23303059;25245813;25409934;NA;NA
1928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22061423;23684860;22211726;26194195;NA;NA
1929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22547503;23094678;24992291;25158242;NA;NA
1930;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22536320;23692672;24369340;25497685;NA;NA
1931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22732555;24129489;24016382;25140046;NA;NA
1932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22753440;23701252;25471589;25896934;NA;NA
1933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22487036;22869007;25088911;25450109;NA;NA
1934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22319607;23636715;24984961;25857684;NA;NA
1935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22398728;23474640;24342923;26177161;NA;NA
1936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23365853;23435496;24856208;25819306;NA;NA
1937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22505631;22661413;24121087;25665966;NA;NA
1938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22905818;23278978;24492653;26211623;NA;NA
1939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23115178;23099033;24825505;25103087;NA;NA
1940;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23145068;23658192;25225384;25837176;NA;NA
